user_id,profile_type,q_index,level,concept,correct,time,attempt,timestamp
2f04e1bd,Débutant_rapide,36,4,Dictionnaires,0,17.2,3,2025-11-20T12:22:14.057306
2f04e1bd,Débutant_rapide,37,4,POO,0,9.4,1,2025-11-20T12:22:49.057330
2f04e1bd,Débutant_rapide,38,4,Algorithmes,0,97.2,2,2025-11-20T12:23:24.057355
2f04e1bd,Débutant_rapide,39,4,Erreurs,0,19.1,1,2025-11-20T12:23:59.057380
2f04e1bd,Débutant_rapide,40,5,Affichage,0,11.4,2,2025-11-20T12:24:34.057403
2f04e1bd,Débutant_rapide,41,5,Variables,0,31.6,2,2025-11-20T12:25:09.057426
2f04e1bd,Débutant_rapide,42,5,Listes,0,13.2,1,2025-11-20T12:25:44.057449
2f04e1bd,Débutant_rapide,43,5,Conditions,0,38.8,1,2025-11-20T12:26:19.057472
2f04e1bd,Débutant_rapide,44,5,Boucles,0,36.2,2,2025-11-20T12:26:54.057497
2f04e1bd,Débutant_rapide,45,5,Fonctions,0,8.0,2,2025-11-20T12:27:29.057522
2f04e1bd,Débutant_rapide,46,5,Dictionnaires,0,23.1,1,2025-11-20T12:28:04.057558
2f04e1bd,Débutant_rapide,47,5,POO,0,83.8,2,2025-11-20T12:28:39.057583
2f04e1bd,Débutant_rapide,48,5,Algorithmes,0,8.0,2,2025-11-20T12:29:14.057601
2f04e1bd,Débutant_rapide,49,5,Erreurs,0,14.8,2,2025-11-20T12:29:49.057620
e47e791a,Débutant_rapide,0,1,Affichage,0,8.0,2,2025-11-20T12:01:14.057739
e47e791a,Débutant_rapide,1,1,Variables,1,22.3,1,2025-11-20T12:01:49.057766
e47e791a,Débutant_rapide,2,1,Listes,1,15.8,1,2025-11-20T12:02:24.057788
e47e791a,Débutant_rapide,3,1,Conditions,0,12.1,1,2025-11-20T12:02:59.057811
e47e791a,Débutant_rapide,4,1,Boucles,0,26.2,2,2025-11-20T12:03:34.057834
e47e791a,Débutant_rapide,5,1,Fonctions,0,10.9,1,2025-11-20T12:04:09.057856
e47e791a,Débutant_rapide,6,1,Dictionnaires,0,9.1,1,2025-11-20T12:04:44.057879
e47e791a,Débutant_rapide,7,1,POO,0,135.4,1,2025-11-20T12:05:19.057902
e47e791a,Débutant_rapide,8,1,Algorithmes,1,8.0,1,2025-11-20T12:05:54.057922
e47e791a,Débutant_rapide,9,1,Erreurs,0,8.0,2,2025-11-20T12:06:29.057944
e47e791a,Débutant_rapide,10,2,Affichage,0,28.7,2,2025-11-20T12:07:04.057967
e47e791a,Débutant_rapide,11,2,Variables,0,20.5,1,2025-11-20T12:07:39.057992
e47e791a,Débutant_rapide,12,2,Listes,0,8.0,2,2025-11-20T12:08:14.058015
e47e791a,Débutant_rapide,13,2,Conditions,0,8.0,2,2025-11-20T12:08:49.058037
e47e791a,Débutant_rapide,14,2,Boucles,0,36.7,2,2025-11-20T12:09:24.058059
e47e791a,Débutant_rapide,15,2,Fonctions,0,8.0,1,2025-11-20T12:09:59.058081
e47e791a,Débutant_rapide,16,2,Dictionnaires,0,10.4,2,2025-11-20T12:10:34.058103
e47e791a,Débutant_rapide,17,2,POO,1,8.0,1,2025-11-20T12:11:09.058124
e47e791a,Débutant_rapide,18,2,Algorithmes,1,22.0,1,2025-11-20T12:11:44.058145
e47e791a,Débutant_rapide,19,2,Erreurs,1,16.7,1,2025-11-20T12:12:19.058165
e47e791a,Débutant_rapide,20,3,Affichage,0,38.4,2,2025-11-20T12:12:54.058187
e47e791a,Débutant_rapide,21,3,Variables,0,49.0,2,2025-11-20T12:13:29.058210
e47e791a,Débutant_rapide,22,3,Listes,0,20.5,2,2025-11-20T12:14:04.058232
e47e791a,Débutant_rapide,23,3,Conditions,1,36.0,1,2025-11-20T12:14:39.058252
e47e791a,Débutant_rapide,24,3,Boucles,1,8.0,1,2025-11-20T12:15:14.058272
e47e791a,Débutant_rapide,25,3,Fonctions,0,12.3,2,2025-11-20T12:15:49.058294
e47e791a,Débutant_rapide,26,3,Dictionnaires,0,30.2,2,2025-11-20T12:16:24.058316
e47e791a,Débutant_rapide,27,3,POO,1,8.0,1,2025-11-20T12:16:59.058336
e47e791a,Débutant_rapide,28,3,Algorithmes,0,21.6,2,2025-11-20T12:17:34.058358
e47e791a,Débutant_rapide,29,3,Erreurs,0,15.0,2,2025-11-20T12:18:09.058380
e47e791a,Débutant_rapide,30,4,Affichage,0,38.7,2,2025-11-20T12:18:44.058402
e47e791a,Débutant_rapide,31,4,Variables,0,12.6,2,2025-11-20T12:19:19.058424
e47e791a,Débutant_rapide,32,4,Listes,0,10.0,1,2025-11-20T12:19:54.058447
e47e791a,Débutant_rapide,33,4,Conditions,0,86.7,2,2025-11-20T12:20:29.058469
e47e791a,Débutant_rapide,34,4,Boucles,0,15.3,1,2025-11-20T12:21:04.058491
e47e791a,Débutant_rapide,35,4,Fonctions,0,31.3,2,2025-11-20T12:21:39.058514
e47e791a,Débutant_rapide,36,4,Dictionnaires,0,8.0,2,2025-11-20T12:22:14.058549
e47e791a,Débutant_rapide,37,4,POO,0,13.9,2,2025-11-20T12:22:49.058573
e47e791a,Débutant_rapide,38,4,Algorithmes,0,48.8,3,2025-11-20T12:23:24.058596
e47e791a,Débutant_rapide,39,4,Erreurs,0,52.5,1,2025-11-20T12:23:59.058618
e47e791a,Débutant_rapide,40,5,Affichage,0,14.1,2,2025-11-20T12:24:34.058640
e47e791a,Débutant_rapide,41,5,Variables,1,11.0,1,2025-11-20T12:25:09.058660
e47e791a,Débutant_rapide,42,5,Listes,0,35.3,2,2025-11-20T12:25:44.058682
e47e791a,Débutant_rapide,43,5,Conditions,0,15.3,2,2025-11-20T12:26:19.058705
e47e791a,Débutant_rapide,44,5,Boucles,0,11.9,2,2025-11-20T12:26:54.058727
e47e791a,Débutant_rapide,45,5,Fonctions,0,10.9,1,2025-11-20T12:27:29.058749
e47e791a,Débutant_rapide,46,5,Dictionnaires,0,21.6,1,2025-11-20T12:28:04.058772
e47e791a,Débutant_rapide,47,5,POO,0,8.0,1,2025-11-20T12:28:39.058793
e47e791a,Débutant_rapide,48,5,Algorithmes,0,140.7,1,2025-11-20T12:29:14.058815
e47e791a,Débutant_rapide,49,5,Erreurs,0,13.1,1,2025-11-20T12:29:49.058838
f2426389,Régulier,0,1,Affichage,0,31.2,1,2025-11-20T12:01:14.058925
f2426389,Régulier,1,1,Variables,1,13.0,1,2025-11-20T12:01:49.058948
f2426389,Régulier,2,1,Listes,1,10.0,1,2025-11-20T12:02:24.058969
f2426389,Régulier,3,1,Conditions,1,181.8,1,2025-11-20T12:02:59.058989
f2426389,Régulier,4,1,Boucles,0,80.5,2,2025-11-20T12:03:34.059011
f2426389,Régulier,5,1,Fonctions,1,36.9,1,2025-11-20T12:04:09.059031
f2426389,Régulier,6,1,Dictionnaires,0,12.3,2,2025-11-20T12:04:44.059053
f2426389,Régulier,7,1,POO,1,38.1,1,2025-11-20T12:05:19.059073
f2426389,Régulier,8,1,Algorithmes,0,20.3,2,2025-11-20T12:05:54.059095
f2426389,Régulier,9,1,Erreurs,1,15.2,1,2025-11-20T12:06:29.059116
f2426389,Régulier,10,2,Affichage,1,47.4,1,2025-11-20T12:07:04.059136
f2426389,Régulier,11,2,Variables,1,12.1,1,2025-11-20T12:07:39.059156
f2426389,Régulier,12,2,Listes,0,8.0,1,2025-11-20T12:08:14.059178
f2426389,Régulier,13,2,Conditions,1,8.0,1,2025-11-20T12:08:49.059198
f2426389,Régulier,14,2,Boucles,1,24.7,1,2025-11-20T12:09:24.059217
f2426389,Régulier,15,2,Fonctions,0,93.2,3,2025-11-20T12:09:59.059237
f2426389,Régulier,16,2,Dictionnaires,0,8.0,2,2025-11-20T12:10:34.059258
f2426389,Régulier,17,2,POO,1,8.0,1,2025-11-20T12:11:09.059277
f2426389,Régulier,18,2,Algorithmes,0,20.5,2,2025-11-20T12:11:44.059298
f2426389,Régulier,19,2,Erreurs,0,8.5,1,2025-11-20T12:12:19.059320
f2426389,Régulier,20,3,Affichage,0,8.0,2,2025-11-20T12:12:54.059341
f2426389,Régulier,21,3,Variables,1,58.8,1,2025-11-20T12:13:29.059362
f2426389,Régulier,22,3,Listes,1,178.8,1,2025-11-20T12:14:04.059397
f2426389,Régulier,23,3,Conditions,0,8.0,1,2025-11-20T12:14:39.059418
f2426389,Régulier,24,3,Boucles,1,17.3,1,2025-11-20T12:15:14.059441
f2426389,Régulier,25,3,Fonctions,1,10.0,1,2025-11-20T12:15:49.059461
f2426389,Régulier,26,3,Dictionnaires,0,13.0,1,2025-11-20T12:16:24.059483
f2426389,Régulier,27,3,POO,0,8.0,1,2025-11-20T12:16:59.059505
f2426389,Régulier,28,3,Algorithmes,0,46.0,2,2025-11-20T12:17:34.059540
f2426389,Régulier,29,3,Erreurs,1,17.0,1,2025-11-20T12:18:09.059560
f2426389,Régulier,30,4,Affichage,1,19.8,1,2025-11-20T12:18:44.059579
f2426389,Régulier,31,4,Variables,0,32.9,1,2025-11-20T12:19:19.059604
f2426389,Régulier,32,4,Listes,0,16.1,1,2025-11-20T12:19:54.059627
f2426389,Régulier,33,4,Conditions,0,8.0,2,2025-11-20T12:20:29.059648
f2426389,Régulier,34,4,Boucles,0,41.3,2,2025-11-20T12:21:04.059669
f2426389,Régulier,35,4,Fonctions,0,8.0,1,2025-11-20T12:21:39.059688
f2426389,Régulier,36,4,Dictionnaires,0,101.1,1,2025-11-20T12:22:14.059707
f2426389,Régulier,37,4,POO,1,48.0,1,2025-11-20T12:22:49.059726
f2426389,Régulier,38,4,Algorithmes,0,8.0,1,2025-11-20T12:23:24.059746
f2426389,Régulier,39,4,Erreurs,0,34.9,2,2025-11-20T12:23:59.059765
f2426389,Régulier,40,5,Affichage,1,8.0,1,2025-11-20T12:24:34.059783
f2426389,Régulier,41,5,Variables,0,26.6,2,2025-11-20T12:25:09.059802
f2426389,Régulier,42,5,Listes,0,22.7,2,2025-11-20T12:25:44.059823
f2426389,Régulier,43,5,Conditions,0,8.0,2,2025-11-20T12:26:19.059843
f2426389,Régulier,44,5,Boucles,1,34.6,1,2025-11-20T12:26:54.059863
f2426389,Régulier,45,5,Fonctions,0,33.0,2,2025-11-20T12:27:29.059884
f2426389,Régulier,46,5,Dictionnaires,1,12.2,1,2025-11-20T12:28:04.059902
f2426389,Régulier,47,5,POO,0,8.8,1,2025-11-20T12:28:39.059922
f2426389,Régulier,48,5,Algorithmes,0,8.0,1,2025-11-20T12:29:14.059942
f2426389,Régulier,49,5,Erreurs,1,8.0,1,2025-11-20T12:29:49.059959
194e2391,Débutant_rapide,0,1,Affichage,1,59.3,1,2025-11-20T12:01:14.060057
194e2391,Débutant_rapide,1,1,Variables,0,51.6,2,2025-11-20T12:01:49.060074
194e2391,Débutant_rapide,2,1,Listes,0,69.1,1,2025-11-20T12:02:24.060088
194e2391,Débutant_rapide,3,1,Conditions,0,28.6,3,2025-11-20T12:02:59.060101
194e2391,Débutant_rapide,4,1,Boucles,0,8.0,2,2025-11-20T12:03:34.060113
194e2391,Débutant_rapide,5,1,Fonctions,0,37.6,1,2025-11-20T12:04:09.060126
194e2391,Débutant_rapide,6,1,Dictionnaires,0,23.5,1,2025-11-20T12:04:44.060138
194e2391,Débutant_rapide,7,1,POO,0,9.3,2,2025-11-20T12:05:19.060154
194e2391,Débutant_rapide,8,1,Algorithmes,0,9.0,1,2025-11-20T12:05:54.060179
194e2391,Débutant_rapide,9,1,Erreurs,0,11.0,1,2025-11-20T12:06:29.060202
194e2391,Débutant_rapide,10,2,Affichage,0,40.7,2,2025-11-20T12:07:04.060222
194e2391,Débutant_rapide,11,2,Variables,1,10.5,1,2025-11-20T12:07:39.060247
194e2391,Débutant_rapide,12,2,Listes,0,50.7,1,2025-11-20T12:08:14.060268
194e2391,Débutant_rapide,13,2,Conditions,0,16.8,2,2025-11-20T12:08:49.060287
194e2391,Débutant_rapide,14,2,Boucles,0,11.9,2,2025-11-20T12:09:24.060307
194e2391,Débutant_rapide,15,2,Fonctions,0,16.5,1,2025-11-20T12:09:59.060326
194e2391,Débutant_rapide,16,2,Dictionnaires,1,16.0,1,2025-11-20T12:10:34.060343
194e2391,Débutant_rapide,17,2,POO,1,52.6,1,2025-11-20T12:11:09.060360
194e2391,Débutant_rapide,18,2,Algorithmes,0,24.2,1,2025-11-20T12:11:44.060381
194e2391,Débutant_rapide,19,2,Erreurs,0,18.6,1,2025-11-20T12:12:19.060404
194e2391,Débutant_rapide,20,3,Affichage,0,86.6,3,2025-11-20T12:12:54.060425
194e2391,Débutant_rapide,21,3,Variables,0,17.3,1,2025-11-20T12:13:29.060444
194e2391,Débutant_rapide,22,3,Listes,0,73.6,2,2025-11-20T12:14:04.060463
194e2391,Débutant_rapide,23,3,Conditions,0,21.4,1,2025-11-20T12:14:39.060496
194e2391,Débutant_rapide,24,3,Boucles,1,16.5,1,2025-11-20T12:15:14.060513
194e2391,Débutant_rapide,25,3,Fonctions,0,27.2,3,2025-11-20T12:15:49.060561
194e2391,Débutant_rapide,26,3,Dictionnaires,0,27.6,1,2025-11-20T12:16:24.060601
194e2391,Débutant_rapide,27,3,POO,1,8.0,1,2025-11-20T12:16:59.060616
194e2391,Débutant_rapide,28,3,Algorithmes,0,95.7,1,2025-11-20T12:17:34.060635
194e2391,Débutant_rapide,29,3,Erreurs,0,10.7,2,2025-11-20T12:18:09.060676
194e2391,Débutant_rapide,30,4,Affichage,0,14.7,2,2025-11-20T12:18:44.060693
194e2391,Débutant_rapide,31,4,Variables,0,29.9,2,2025-11-20T12:19:19.060706
194e2391,Débutant_rapide,32,4,Listes,0,70.5,2,2025-11-20T12:19:54.060719
194e2391,Débutant_rapide,33,4,Conditions,0,13.0,1,2025-11-20T12:20:29.060732
194e2391,Débutant_rapide,34,4,Boucles,0,13.3,2,2025-11-20T12:21:04.060744
194e2391,Débutant_rapide,35,4,Fonctions,1,37.4,1,2025-11-20T12:21:39.060756
194e2391,Débutant_rapide,36,4,Dictionnaires,0,89.3,2,2025-11-20T12:22:14.060768
194e2391,Débutant_rapide,37,4,POO,0,8.0,1,2025-11-20T12:22:49.060780
194e2391,Débutant_rapide,38,4,Algorithmes,0,9.5,3,2025-11-20T12:23:24.060792
194e2391,Débutant_rapide,39,4,Erreurs,0,19.6,2,2025-11-20T12:23:59.060805
194e2391,Débutant_rapide,40,5,Affichage,0,8.0,3,2025-11-20T12:24:34.060817
194e2391,Débutant_rapide,41,5,Variables,0,20.7,3,2025-11-20T12:25:09.060840
194e2391,Débutant_rapide,42,5,Listes,1,8.0,1,2025-11-20T12:25:44.060859
194e2391,Débutant_rapide,43,5,Conditions,0,13.5,3,2025-11-20T12:26:19.060872
194e2391,Débutant_rapide,44,5,Boucles,0,13.8,2,2025-11-20T12:26:54.060884
194e2391,Débutant_rapide,45,5,Fonctions,1,10.2,1,2025-11-20T12:27:29.060896
194e2391,Débutant_rapide,46,5,Dictionnaires,0,34.7,2,2025-11-20T12:28:04.060908
194e2391,Débutant_rapide,47,5,POO,0,23.4,1,2025-11-20T12:28:39.060920
194e2391,Débutant_rapide,48,5,Algorithmes,0,83.8,2,2025-11-20T12:29:14.060932
194e2391,Débutant_rapide,49,5,Erreurs,0,37.3,2,2025-11-20T12:29:49.060945
94481e5e,Persévérant,0,1,Affichage,1,114.9,1,2025-11-20T12:01:14.061039
94481e5e,Persévérant,1,1,Variables,1,17.6,1,2025-11-20T12:01:49.061053
94481e5e,Persévérant,2,1,Listes,1,15.2,1,2025-11-20T12:02:24.061065
94481e5e,Persévérant,3,1,Conditions,1,38.5,1,2025-11-20T12:02:59.061078
94481e5e,Persévérant,4,1,Boucles,1,8.0,1,2025-11-20T12:03:34.061090
94481e5e,Persévérant,5,1,Fonctions,0,119.7,1,2025-11-20T12:04:09.061104
94481e5e,Persévérant,6,1,Dictionnaires,1,17.9,1,2025-11-20T12:04:44.061116
94481e5e,Persévérant,7,1,POO,1,12.3,1,2025-11-20T12:05:19.061127
94481e5e,Persévérant,8,1,Algorithmes,0,76.3,2,2025-11-20T12:05:54.061139
94481e5e,Persévérant,9,1,Erreurs,0,39.6,2,2025-11-20T12:06:29.061151
94481e5e,Persévérant,10,2,Affichage,0,8.0,3,2025-11-20T12:07:04.061163
94481e5e,Persévérant,11,2,Variables,1,8.0,1,2025-11-20T12:07:39.061174
94481e5e,Persévérant,12,2,Listes,1,8.0,1,2025-11-20T12:08:14.061184
94481e5e,Persévérant,13,2,Conditions,0,8.0,1,2025-11-20T12:08:49.061253
94481e5e,Persévérant,14,2,Boucles,0,79.4,2,2025-11-20T12:09:24.061266
94481e5e,Persévérant,15,2,Fonctions,1,17.0,1,2025-11-20T12:09:59.061277
94481e5e,Persévérant,16,2,Dictionnaires,0,32.7,1,2025-11-20T12:10:34.061289
94481e5e,Persévérant,17,2,POO,0,30.6,1,2025-11-20T12:11:09.061302
94481e5e,Persévérant,18,2,Algorithmes,1,8.0,1,2025-11-20T12:11:44.061312
94481e5e,Persévérant,19,2,Erreurs,1,28.3,1,2025-11-20T12:12:19.061323
94481e5e,Persévérant,20,3,Affichage,0,8.0,1,2025-11-20T12:12:54.061335
94481e5e,Persévérant,21,3,Variables,0,100.1,2,2025-11-20T12:13:29.061347
94481e5e,Persévérant,22,3,Listes,0,8.0,1,2025-11-20T12:14:04.061359
94481e5e,Persévérant,23,3,Conditions,0,8.4,3,2025-11-20T12:14:39.061371
94481e5e,Persévérant,24,3,Boucles,0,32.4,2,2025-11-20T12:15:14.061383
94481e5e,Persévérant,25,3,Fonctions,0,23.9,2,2025-11-20T12:15:49.061395
94481e5e,Persévérant,26,3,Dictionnaires,0,12.8,2,2025-11-20T12:16:24.061407
94481e5e,Persévérant,27,3,POO,0,8.0,2,2025-11-20T12:16:59.061418
94481e5e,Persévérant,28,3,Algorithmes,0,8.0,2,2025-11-20T12:17:34.061430
94481e5e,Persévérant,29,3,Erreurs,0,69.1,2,2025-11-20T12:18:09.061442
94481e5e,Persévérant,30,4,Affichage,0,25.1,3,2025-11-20T12:18:44.061454
94481e5e,Persévérant,31,4,Variables,0,8.0,2,2025-11-20T12:19:19.061465
94481e5e,Persévérant,32,4,Listes,0,8.0,2,2025-11-20T12:19:54.061479
94481e5e,Persévérant,33,4,Conditions,1,23.3,1,2025-11-20T12:20:29.061491
94481e5e,Persévérant,34,4,Boucles,1,8.0,1,2025-11-20T12:21:04.061503
94481e5e,Persévérant,35,4,Fonctions,1,36.7,1,2025-11-20T12:21:39.061515
94481e5e,Persévérant,36,4,Dictionnaires,1,16.4,1,2025-11-20T12:22:14.061527
94481e5e,Persévérant,37,4,POO,0,48.3,2,2025-11-20T12:22:49.061540
94481e5e,Persévérant,38,4,Algorithmes,1,17.7,1,2025-11-20T12:23:24.061553
94481e5e,Persévérant,39,4,Erreurs,1,12.5,1,2025-11-20T12:23:59.061565
94481e5e,Persévérant,40,5,Affichage,0,43.9,1,2025-11-20T12:24:34.061579
94481e5e,Persévérant,41,5,Variables,0,13.3,3,2025-11-20T12:25:09.061592
94481e5e,Persévérant,42,5,Listes,0,40.4,1,2025-11-20T12:25:44.061605
94481e5e,Persévérant,43,5,Conditions,0,8.0,1,2025-11-20T12:26:19.061618
94481e5e,Persévérant,44,5,Boucles,0,13.6,1,2025-11-20T12:26:54.061631
94481e5e,Persévérant,45,5,Fonctions,0,8.0,2,2025-11-20T12:27:29.061644
94481e5e,Persévérant,46,5,Dictionnaires,0,23.8,3,2025-11-20T12:28:04.061657
94481e5e,Persévérant,47,5,POO,0,141.7,3,2025-11-20T12:28:39.061670
94481e5e,Persévérant,48,5,Algorithmes,0,13.1,1,2025-11-20T12:29:14.061684
94481e5e,Persévérant,49,5,Erreurs,0,28.8,2,2025-11-20T12:29:49.061697
7d8ae254,Régulier,0,1,Affichage,0,15.9,1,2025-11-20T12:01:14.061762
7d8ae254,Régulier,1,1,Variables,0,28.6,2,2025-11-20T12:01:49.061778
7d8ae254,Régulier,2,1,Listes,0,24.7,1,2025-11-20T12:02:24.061793
7d8ae254,Régulier,3,1,Conditions,0,31.5,2,2025-11-20T12:02:59.061815
7d8ae254,Régulier,4,1,Boucles,1,46.6,1,2025-11-20T12:03:34.061839
7d8ae254,Régulier,5,1,Fonctions,1,42.2,1,2025-11-20T12:04:09.061853
7d8ae254,Régulier,6,1,Dictionnaires,0,8.0,1,2025-11-20T12:04:44.061866
7d8ae254,Régulier,7,1,POO,1,17.5,1,2025-11-20T12:05:19.061879
7d8ae254,Régulier,8,1,Algorithmes,1,69.6,1,2025-11-20T12:05:54.061891
7d8ae254,Régulier,9,1,Erreurs,0,19.1,1,2025-11-20T12:06:29.061904
7d8ae254,Régulier,10,2,Affichage,1,12.5,1,2025-11-20T12:07:04.061916
7d8ae254,Régulier,11,2,Variables,1,20.9,1,2025-11-20T12:07:39.061929
7d8ae254,Régulier,12,2,Listes,1,37.4,1,2025-11-20T12:08:14.061941
7d8ae254,Régulier,13,2,Conditions,1,81.5,1,2025-11-20T12:08:49.061953
7d8ae254,Régulier,14,2,Boucles,1,8.0,1,2025-11-20T12:09:24.061964
7d8ae254,Régulier,15,2,Fonctions,0,46.7,1,2025-11-20T12:09:59.061978
7d8ae254,Régulier,16,2,Dictionnaires,0,55.9,1,2025-11-20T12:10:34.061991
7d8ae254,Régulier,17,2,POO,1,50.4,1,2025-11-20T12:11:09.062003
7d8ae254,Régulier,18,2,Algorithmes,0,17.6,2,2025-11-20T12:11:44.062017
7d8ae254,Régulier,19,2,Erreurs,0,8.0,1,2025-11-20T12:12:19.062029
7d8ae254,Régulier,20,3,Affichage,1,48.8,1,2025-11-20T12:12:54.062042
7d8ae254,Régulier,21,3,Variables,0,89.4,1,2025-11-20T12:13:29.062055
7d8ae254,Régulier,22,3,Listes,1,28.8,1,2025-11-20T12:14:04.062067
7d8ae254,Régulier,23,3,Conditions,1,33.4,1,2025-11-20T12:14:39.062084
7d8ae254,Régulier,24,3,Boucles,1,25.9,1,2025-11-20T12:15:14.062096
7d8ae254,Régulier,25,3,Fonctions,0,65.2,2,2025-11-20T12:15:49.062109
7d8ae254,Régulier,26,3,Dictionnaires,0,8.0,3,2025-11-20T12:16:24.062122
7d8ae254,Régulier,27,3,POO,0,63.3,2,2025-11-20T12:16:59.062136
7d8ae254,Régulier,28,3,Algorithmes,0,11.6,1,2025-11-20T12:17:34.062149
7d8ae254,Régulier,29,3,Erreurs,1,22.6,1,2025-11-20T12:18:09.062161
7d8ae254,Régulier,30,4,Affichage,1,19.1,1,2025-11-20T12:18:44.062174
7d8ae254,Régulier,31,4,Variables,1,115.8,1,2025-11-20T12:19:19.062186
7d8ae254,Régulier,32,4,Listes,1,213.7,1,2025-11-20T12:19:54.062198
7d8ae254,Régulier,33,4,Conditions,0,24.8,1,2025-11-20T12:20:29.062212
7d8ae254,Régulier,34,4,Boucles,1,18.5,1,2025-11-20T12:21:04.062224
7d8ae254,Régulier,35,4,Fonctions,0,77.6,1,2025-11-20T12:21:39.062238
7d8ae254,Régulier,36,4,Dictionnaires,1,30.5,1,2025-11-20T12:22:14.062251
7d8ae254,Régulier,37,4,POO,1,16.6,1,2025-11-20T12:22:49.062263
7d8ae254,Régulier,38,4,Algorithmes,1,8.0,1,2025-11-20T12:23:24.062275
7d8ae254,Régulier,39,4,Erreurs,1,47.2,1,2025-11-20T12:23:59.062287
7d8ae254,Régulier,40,5,Affichage,0,21.2,3,2025-11-20T12:24:34.062302
7d8ae254,Régulier,41,5,Variables,0,42.9,3,2025-11-20T12:25:09.062314
7d8ae254,Régulier,42,5,Listes,0,45.8,2,2025-11-20T12:25:44.062326
7d8ae254,Régulier,43,5,Conditions,0,10.3,1,2025-11-20T12:26:19.062339
7d8ae254,Régulier,44,5,Boucles,0,8.0,2,2025-11-20T12:26:54.062351
7d8ae254,Régulier,45,5,Fonctions,1,8.0,1,2025-11-20T12:27:29.062361
7d8ae254,Régulier,46,5,Dictionnaires,1,8.5,1,2025-11-20T12:28:04.062372
7d8ae254,Régulier,47,5,POO,0,41.5,1,2025-11-20T12:28:39.062385
7d8ae254,Régulier,48,5,Algorithmes,0,24.2,2,2025-11-20T12:29:14.062397
7d8ae254,Régulier,49,5,Erreurs,0,28.1,2,2025-11-20T12:29:49.062409
3080afb7,Persévérant,0,1,Affichage,1,24.3,1,2025-11-20T12:01:14.062479
3080afb7,Persévérant,1,1,Variables,0,8.0,1,2025-11-20T12:01:49.062494
3080afb7,Persévérant,2,1,Listes,0,12.0,2,2025-11-20T12:02:24.062508
3080afb7,Persévérant,3,1,Conditions,1,31.5,1,2025-11-20T12:02:59.062520
3080afb7,Persévérant,4,1,Boucles,0,10.1,1,2025-11-20T12:03:34.062532
3080afb7,Persévérant,5,1,Fonctions,0,73.3,1,2025-11-20T12:04:09.062554
3080afb7,Persévérant,6,1,Dictionnaires,0,34.1,1,2025-11-20T12:04:44.062568
3080afb7,Persévérant,7,1,POO,0,8.0,2,2025-11-20T12:05:19.062586
3080afb7,Persévérant,8,1,Algorithmes,1,8.0,1,2025-11-20T12:05:54.062597
3080afb7,Persévérant,9,1,Erreurs,1,153.5,1,2025-11-20T12:06:29.062608
3080afb7,Persévérant,10,2,Affichage,0,21.6,2,2025-11-20T12:07:04.062622
3080afb7,Persévérant,11,2,Variables,0,8.6,1,2025-11-20T12:07:39.062635
3080afb7,Persévérant,12,2,Listes,0,46.3,1,2025-11-20T12:08:14.062647
3080afb7,Persévérant,13,2,Conditions,0,80.7,2,2025-11-20T12:08:49.062675
3080afb7,Persévérant,14,2,Boucles,1,41.0,1,2025-11-20T12:09:24.062730
3080afb7,Persévérant,15,2,Fonctions,1,12.6,1,2025-11-20T12:09:59.062745
3080afb7,Persévérant,16,2,Dictionnaires,0,8.0,1,2025-11-20T12:10:34.062757
3080afb7,Persévérant,17,2,POO,1,15.8,1,2025-11-20T12:11:09.062768
3080afb7,Persévérant,18,2,Algorithmes,1,18.5,1,2025-11-20T12:11:44.062779
3080afb7,Persévérant,19,2,Erreurs,1,34.6,1,2025-11-20T12:12:19.062790
3080afb7,Persévérant,20,3,Affichage,0,21.3,2,2025-11-20T12:12:54.062802
3080afb7,Persévérant,21,3,Variables,1,8.9,1,2025-11-20T12:13:29.062813
3080afb7,Persévérant,22,3,Listes,0,8.0,2,2025-11-20T12:14:04.062825
3080afb7,Persévérant,23,3,Conditions,0,20.7,3,2025-11-20T12:14:39.062837
3080afb7,Persévérant,24,3,Boucles,0,13.9,3,2025-11-20T12:15:14.062849
3080afb7,Persévérant,25,3,Fonctions,0,14.8,2,2025-11-20T12:15:49.062861
3080afb7,Persévérant,26,3,Dictionnaires,0,8.0,3,2025-11-20T12:16:24.062873
3080afb7,Persévérant,27,3,POO,0,72.1,1,2025-11-20T12:16:59.062885
3080afb7,Persévérant,28,3,Algorithmes,1,8.0,1,2025-11-20T12:17:34.062896
3080afb7,Persévérant,29,3,Erreurs,0,8.0,2,2025-11-20T12:18:09.062907
3080afb7,Persévérant,30,4,Affichage,1,26.9,1,2025-11-20T12:18:44.062919
3080afb7,Persévérant,31,4,Variables,1,11.0,1,2025-11-20T12:19:19.062930
3080afb7,Persévérant,32,4,Listes,0,8.0,2,2025-11-20T12:19:54.062941
3080afb7,Persévérant,33,4,Conditions,0,93.2,3,2025-11-20T12:20:29.062954
3080afb7,Persévérant,34,4,Boucles,0,92.7,2,2025-11-20T12:21:04.062966
3080afb7,Persévérant,35,4,Fonctions,0,16.0,1,2025-11-20T12:21:39.062978
3080afb7,Persévérant,36,4,Dictionnaires,0,15.0,1,2025-11-20T12:22:14.062990
3080afb7,Persévérant,37,4,POO,1,8.0,1,2025-11-20T12:22:49.063001
3080afb7,Persévérant,38,4,Algorithmes,0,8.0,1,2025-11-20T12:23:24.063013
